127.0.0.1 - - [30/Jan/2025:06:46:26 -0300] "POST /wp-cron.php?doing_wp_cron=1738230386.7257819175720214843750 HTTP/1.1" 200 -
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/dist/date.min.js?ver=aaca6387d1cf924acc51 HTTP/1.1" 200 783428
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/wp-sanitize.min.js?ver=6.7.1 HTTP/1.1" 200 458
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-admin/js/plugin-install.min.js?ver=6.7.1 HTTP/1.1" 200 2403
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/shortcode.min.js?ver=6.7.1 HTTP/1.1" 200 2643
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-admin/js/updates.min.js?ver=6.7.1 HTTP/1.1" 200 48366
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/wp-auth-check.min.js?ver=6.7.1 HTTP/1.1" 200 1658
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-admin/js/media-upload.min.js?ver=6.7.1 HTTP/1.1" 200 1152
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-admin/js/svg-painter.js?ver=6.7.1 HTTP/1.1" 200 3280
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/heartbeat.min.js?ver=6.7.1 HTTP/1.1" 200 5947
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/jquery/ui/menu.min.js?ver=1.13.3 HTTP/1.1" 200 10199
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/wplink.min.js?ver=6.7.1 HTTP/1.1" 200 11317
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.13.3 HTTP/1.1" 200 8536
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/hoverintent-js.min.js?ver=2.2.1 HTTP/1.1" 200 1718
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/admin-bar.min.js?ver=6.7.1 HTTP/1.1" 200 3487
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-admin/js/common.min.js?ver=6.7.1 HTTP/1.1" 200 23497
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/api-request.min.js?ver=6.7.1 HTTP/1.1" 200 1023
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/clipboard.min.js?ver=2.0.11 HTTP/1.1" 200 9009
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0 HTTP/1.1" 200 37931
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/dist/url.min.js?ver=e87eb76272a3a08402d2 HTTP/1.1" 200 8375
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-admin/js/site-health.min.js?ver=6.7.1 HTTP/1.1" 200 6282
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/wp-lists.min.js?ver=6.7.1 HTTP/1.1" 200 7521
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/jquery/jquery.color.min.js?ver=3.0.0 HTTP/1.1" 200 6645
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/wp-ajax-response.min.js?ver=6.7.1 HTTP/1.1" 200 2505
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/jquery/jquery.query.js?ver=2.2.3 HTTP/1.1" 200 3694
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-admin/js/edit-comments.min.js?ver=6.7.1 HTTP/1.1" 200 15366
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/quicktags.min.js?ver=6.7.1 HTTP/1.1" 200 11132
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/thickbox/loadingAnimation.gif HTTP/1.1" 200 15238
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.3 HTTP/1.1" 200 3428
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/jquery/ui/core.min.js?ver=1.13.3 HTTP/1.1" 200 21464
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-includes/js/jquery/ui/sortable.min.js?ver=1.13.3 HTTP/1.1" 200 25504
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-admin/js/postbox.min.js?ver=6.7.1 HTTP/1.1" 200 6705
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 92
127.0.0.1 - - [30/Jan/2025:06:51:14 -0300] "GET /wp-admin/images/spinner.gif HTTP/1.1" 200 3656
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=4a5d68a460&1738230673506 HTTP/1.1" 200 1114
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=6.7.1 HTTP/1.1" 200 102997
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "POST /wp-cron.php?doing_wp_cron=1738230673.7635140419006347656250 HTTP/1.1" 200 -
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=hoverIntent,wp-dom-ready,wp-hooks&ver=6.7.1 HTTP/1.1" 200 6735
127.0.0.1 - - [30/Jan/2025:06:51:14 -0300] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=4a5d68a460&1738230674823 HTTP/1.1" 200 572
127.0.0.1 - - [30/Jan/2025:06:51:15 -0300] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=4a5d68a460&1738230675140 HTTP/1.1" 200 1
127.0.0.1 - - [30/Jan/2025:06:51:13 -0300] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.1" 200 1016
127.0.0.1 - - [30/Jan/2025:06:51:29 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 16
127.0.0.1 - - [30/Jan/2025:06:51:34 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 16
127.0.0.1 - - [30/Jan/2025:06:51:56 -0300] "GET /wp-admin/ HTTP/1.1" 200 115883
127.0.0.1 - - [30/Jan/2025:06:51:57 -0300] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverIntent,wp-dom-ready,wp-hooks&ver=6.7.1 HTTP/1.1" 200 6735
127.0.0.1 - - [30/Jan/2025:06:51:57 -0300] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,site-health,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-poi&load%5Bchunk_1%5D=nter,widgets,site-icon,l10n,buttons,wp-auth-check&ver=6.7.1 HTTP/1.1" 200 404630
127.0.0.1 - - [30/Jan/2025:06:51:57 -0300] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=6.7.1 HTTP/1.1" 200 102997
127.0.0.1 - - [30/Jan/2025:06:51:57 -0300] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [30/Jan/2025:06:51:57 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 92
127.0.0.1 - - [30/Jan/2025:06:52:57 -0300] "POST /wp-cron.php?doing_wp_cron=1738230777.7244269847869873046875 HTTP/1.1" 200 -
127.0.0.1 - - [30/Jan/2025:06:52:57 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [30/Jan/2025:06:53:57 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [30/Jan/2025:06:54:57 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [30/Jan/2025:06:55:57 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [30/Jan/2025:06:56:35 -0300] "GET /wp-admin/themes.php HTTP/1.1" 200 97070
127.0.0.1 - - [30/Jan/2025:06:56:35 -0300] "GET /wp-content/themes/twentytwentyfive/screenshot.png?ver=1.0 HTTP/1.1" 200 216683
127.0.0.1 - - [30/Jan/2025:06:56:35 -0300] "GET /wp-content/themes/twentytwentyfour/screenshot.png?ver=1.3 HTTP/1.1" 200 721059
127.0.0.1 - - [30/Jan/2025:06:56:35 -0300] "GET /wp-content/themes/twentytwentythree/screenshot.png?ver=1.6 HTTP/1.1" 200 81654
127.0.0.1 - - [30/Jan/2025:06:56:35 -0300] "GET /wp-includes/js/backbone.min.js?ver=1.6.0 HTTP/1.1" 200 24278
127.0.0.1 - - [30/Jan/2025:06:56:35 -0300] "GET /wp-includes/js/wp-backbone.min.js?ver=6.7.1 HTTP/1.1" 200 3039
127.0.0.1 - - [30/Jan/2025:06:56:35 -0300] "GET /wp-includes/js/customize-base.min.js?ver=6.7.1 HTTP/1.1" 200 7852
127.0.0.1 - - [30/Jan/2025:06:56:35 -0300] "GET /wp-admin/js/theme.min.js?ver=6.7.1 HTTP/1.1" 200 27037
127.0.0.1 - - [30/Jan/2025:06:56:35 -0300] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons,wp-auth-check&ver=6.7.1 HTTP/1.1" 200 399455
127.0.0.1 - - [30/Jan/2025:06:57:35 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [30/Jan/2025:06:58:35 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [30/Jan/2025:07:00:35 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [30/Jan/2025:07:02:35 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [30/Jan/2025:07:02:44 -0300] "GET /wp-admin/themes.php HTTP/1.1" 200 98547
127.0.0.1 - - [30/Jan/2025:07:02:45 -0300] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [30/Jan/2025:07:03:45 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [30/Jan/2025:07:05:11 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [30/Jan/2025:07:05:13 -0300] "GET /wp-admin/themes.php HTTP/1.1" 200 98731
127.0.0.1 - - [30/Jan/2025:07:05:13 -0300] "GET /wp-content/themes/theme-lp-bankboost/screenshot.png?ver= HTTP/1.1" 200 315955
127.0.0.1 - - [30/Jan/2025:07:05:14 -0300] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [30/Jan/2025:07:05:30 -0300] "GET /wp-admin/themes.php?action=activate&stylesheet=theme-lp-bankboost&_wpnonce=3c1053020f HTTP/1.1" 302 -
127.0.0.1 - - [30/Jan/2025:07:05:30 -0300] "GET /wp-admin/themes.php?activated=true HTTP/1.1" 200 54216
127.0.0.1 - - [30/Jan/2025:07:05:30 -0300] "GET /wp-content/themes/theme-lp-bankboost/screenshot.png?ver= HTTP/1.1" 304 -
127.0.0.1 - - [30/Jan/2025:07:05:33 -0300] "GET /wp-content/themes/theme-lp-bankboost/screenshot.png?ver= HTTP/1.1" 304 -
127.0.0.1 - - [30/Jan/2025:07:05:41 -0300] "GET / HTTP/1.1" 200 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /img/01.%20header/Vector.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /css/main.css HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /img/01.%20header/btn-mobile.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /img/02.%20hero-section/anuidade-icon.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /img/02.%20hero-section/conta-gratis-icon.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /img/02.%20hero-section/card-hero-01.png HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /img/02.%20hero-section/dinheiro-icon.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /js/scripts.js HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /img/03.%20boost-section/icon-app-boost.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /img/03.%20boost-section/apple-store.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /img/03.%20boost-section/icon-cartao.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /img/03.%20boost-section/google-play.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /img/03.%20boost-section/mockup-iphone.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /img/03.%20boost-section/icon-investimentos.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /img/02.%20hero-section/card-hero-02.png HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /img/03.%20boost-section/icon-taxas.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /img/04.%20deposition-section/icon-twitter.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /img/03.%20boost-section/card-front-pj.png HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /img/05.%20account-section/icon-cartao.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:42 -0300] "GET /img/05.%20account-section/icon-mensalidade.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:43 -0300] "GET /img/05.%20account-section/icon-investimento.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:43 -0300] "GET /img/05.%20account-section/mockup-app-01.png HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:43 -0300] "GET /img/05.%20account-section/mockup-app-02.png HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:43 -0300] "GET /img/06.%20footer/logo-code-boost.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:43 -0300] "GET /img/06.%20footer/icon-linkedin.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:43 -0300] "GET /img/06.%20footer/icon-youtube.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:43 -0300] "GET /img/06.%20footer/icon-facebook.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:43 -0300] "GET /img/06.%20footer/icon-instagram.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:43 -0300] "GET /img/06.%20footer/icon-twitter.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:43 -0300] "GET /img/06.%20footer/icon-email.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:43 -0300] "GET /img/06.%20footer/emoticon.png HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:43 -0300] "GET /img/06.%20footer/icon-chat.svg HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:43 -0300] "GET /img/00.%20SEO/favicon.png HTTP/1.1" 404 16582
127.0.0.1 - - [30/Jan/2025:07:05:52 -0300] "GET /wp-content/themes/theme-lp-bankboost/screenshot.png?ver= HTTP/1.1" 304 -
127.0.0.1 - - [30/Jan/2025:07:06:30 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [30/Jan/2025:07:06:40 -0300] "GET /wp-content/themes/theme-lp-bankboost/screenshot.png?ver= HTTP/1.1" 304 -
127.0.0.1 - - [30/Jan/2025:07:06:41 -0300] "GET /wp-admin/themes.php HTTP/1.1" 200 45201
127.0.0.1 - - [30/Jan/2025:07:06:41 -0300] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [30/Jan/2025:07:06:50 -0300] "GET /wp-content/themes/theme-lp-bankboost/screenshot.png?ver= HTTP/1.1" 304 -
127.0.0.1 - - [30/Jan/2025:07:07:13 -0300] "GET /wp-content/themes/theme-lp-bankboost/screenshot.png?ver= HTTP/1.1" 304 -
127.0.0.1 - - [30/Jan/2025:07:07:15 -0300] "GET /wp-admin/themes.php HTTP/1.1" 200 45207
127.0.0.1 - - [30/Jan/2025:07:07:16 -0300] "GET /wp-content/themes/theme-lp-bankboost/screenshot.png?ver=1.0 HTTP/1.1" 200 315955
127.0.0.1 - - [30/Jan/2025:07:07:16 -0300] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [30/Jan/2025:07:08:16 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [30/Jan/2025:07:09:16 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [30/Jan/2025:07:10:16 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [30/Jan/2025:07:11:16 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [30/Jan/2025:07:13:16 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [30/Jan/2025:07:14:27 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [30/Jan/2025:07:14:29 -0300] "GET / HTTP/1.1" 200 16643
127.0.0.1 - - [30/Jan/2025:07:14:30 -0300] "GET /wp-content/themes/theme-lp-bankboost/css/main.css HTTP/1.1" 200 24316
127.0.0.1 - - [30/Jan/2025:07:14:30 -0300] "GET /img/01.%20header/Vector.svg HTTP/1.1" 404 16643
127.0.0.1 - - [30/Jan/2025:07:14:30 -0300] "GET /img/01.%20header/btn-mobile.svg HTTP/1.1" 404 16643
127.0.0.1 - - [30/Jan/2025:07:14:30 -0300] "GET /img/02.%20hero-section/conta-gratis-icon.svg HTTP/1.1" 404 16643
127.0.0.1 - - [30/Jan/2025:07:14:30 -0300] "GET /img/02.%20hero-section/anuidade-icon.svg HTTP/1.1" 404 16643
127.0.0.1 - - [30/Jan/2025:07:14:30 -0300] "GET /js/scripts.js HTTP/1.1" 404 16643
